Scaffold,ID,Start,End,Strand,5'UTR
ChrIV_A_nidulans_FGSC_A4,AN10944,1714078,1716878,+,121
ChrIV_A_nidulans_FGSC_A4,AN7202,695826,696711,+,0
ChrIV_A_nidulans_FGSC_A4,AN7352,209338,210622,+,76
ChrIV_A_nidulans_FGSC_A4,AN7666,2318319,2320766,+,79
ChrIV_A_nidulans_FGSC_A4,AN7000,1355439,1357649,+,114
ChrIV_A_nidulans_FGSC_A4,AN7529,1843819,1845412,-,13
ChrIV_A_nidulans_FGSC_A4,AN11008,2591532,2593177,-,136
ChrIV_A_nidulans_FGSC_A4,AN7503,1743602,1746168,+,110
ChrIV_A_nidulans_FGSC_A4,AN7042,1217118,1218401,+,2
ChrIV_A_nidulans_FGSC_A4,AN10892,1018575,1020892,-,167
ChrIV_A_nidulans_FGSC_A4,AN7160,825588,827014,-,0
ChrIV_A_nidulans_FGSC_A4,AN7539,1880468,1881229,-,108
ChrIV_A_nidulans_FGSC_A4,AN7794,2712886,2714263,+,119
ChrIV_A_nidulans_FGSC_A4,AN7323,305375,306588,-,65
ChrIV_A_nidulans_FGSC_A4,AN7775,2660816,2662144,-,0
ChrIV_A_nidulans_FGSC_A4,AN7245,565176,566651,+,0
ChrIV_A_nidulans_FGSC_A4,AN7672,2334677,2336284,+,196
ChrIV_A_nidulans_FGSC_A4,AN7840,2845608,2846147,-,0
ChrIV_A_nidulans_FGSC_A4,AN7055,1181155,1182468,-,0
ChrIV_A_nidulans_FGSC_A4,AN7011,1329564,1330381,+,236
ChrIV_A_nidulans_FGSC_A4,AN7359,191591,193198,+,0
ChrIV_A_nidulans_FGSC_A4,AN7812,2750717,2752732,-,4
ChrIV_A_nidulans_FGSC_A4,AN6999,1357893,1359562,+,20
ChrIV_A_nidulans_FGSC_A4,AN7178,765429,766421,+,0
ChrIV_A_nidulans_FGSC_A4,AN7824,2780750,2782732,-,0
ChrIV_A_nidulans_FGSC_A4,AN7722,2479338,2481231,-,10
ChrIV_A_nidulans_FGSC_A4,AN7018,1304139,1305362,-,573
ChrIV_A_nidulans_FGSC_A4,AN7244,567002,567412,-,0
ChrIV_A_nidulans_FGSC_A4,AN10933,128664,130243,-,33
ChrIV_A_nidulans_FGSC_A4,AN7094,1043038,1044388,+,0
ChrIV_A_nidulans_FGSC_A4,AN10950,2063023,2065534,+,457
ChrIV_A_nidulans_FGSC_A4,AN10983,2384501,2385738,+,101
ChrIV_A_nidulans_FGSC_A4,AN7064,1147969,1148977,+,0
ChrIV_A_nidulans_FGSC_A4,AN7390,102436,104331,-,0
ChrIV_A_nidulans_FGSC_A4,AN7748,2573350,2577796,-,26
ChrIV_A_nidulans_FGSC_A4,AN12373,518125,518659,-,129
ChrIV_A_nidulans_FGSC_A4,AN7191,730547,732070,-,0
ChrIV_A_nidulans_FGSC_A4,AN7518,1809017,1811236,-,0
ChrIV_A_nidulans_FGSC_A4,AN7423,1504262,1506675,+,151
ChrIV_A_nidulans_FGSC_A4,AN7049,1198285,1201795,-,148
ChrIV_A_nidulans_FGSC_A4,AN7213,664762,666483,-,0
ChrIV_A_nidulans_FGSC_A4,AN7053,1186737,1187625,-,0
ChrIV_A_nidulans_FGSC_A4,AN7490,1705599,1707329,+,0
ChrIV_A_nidulans_FGSC_A4,AN7145,865130,866475,+,47
ChrIV_A_nidulans_FGSC_A4,AN7675,2339514,2340328,+,0
ChrIV_A_nidulans_FGSC_A4,AN7397,79910,82639,+,0
ChrIV_A_nidulans_FGSC_A4,AN7785,2690094,2691849,-,143
ChrIV_A_nidulans_FGSC_A4,AN7219,642416,643791,+,0
ChrIV_A_nidulans_FGSC_A4,AN7415,27990,30266,+,0
ChrIV_A_nidulans_FGSC_A4,AN11746,1644183,1646017,-,235
ChrIV_A_nidulans_FGSC_A4,AN10949,2027551,2032634,+,140
ChrIV_A_nidulans_FGSC_A4,AN7811,2749784,2750682,+,4
ChrIV_A_nidulans_FGSC_A4,AN7307,347725,349585,+,120
ChrIV_A_nidulans_FGSC_A4,AN6977,1415599,1416934,-,112
ChrIV_A_nidulans_FGSC_A4,AN7332,284068,286882,-,34
ChrIV_A_nidulans_FGSC_A4,AN12085,2638787,2639537,-,0
ChrIV_A_nidulans_FGSC_A4,AN11007,2512417,2516635,-,282
ChrIV_A_nidulans_FGSC_A4,AN7465,1626704,1629033,+,256
ChrIV_A_nidulans_FGSC_A4,AN7736,2540111,2542264,+,8
ChrIV_A_nidulans_FGSC_A4,AN7272,475193,477794,+,0
ChrIV_A_nidulans_FGSC_A4,AN7628,2190751,2192893,-,49
ChrIV_A_nidulans_FGSC_A4,AN7463,1615818,1618294,-,128
ChrIV_A_nidulans_FGSC_A4,AN12057,1435318,1437901,-,0
ChrIV_A_nidulans_FGSC_A4,AN7458,1606012,1608054,+,95
ChrIV_A_nidulans_FGSC_A4,AN7605,2114456,2115760,-,0
ChrIV_A_nidulans_FGSC_A4,AN10964,2055318,2058801,+,271
ChrIV_A_nidulans_FGSC_A4,AN7816,2767431,2768638,-,0
ChrIV_A_nidulans_FGSC_A4,AN12072,1208374,1210931,-,309
ChrIV_A_nidulans_FGSC_A4,AN12065,1288231,1289404,-,0
ChrIV_A_nidulans_FGSC_A4,AN7013,1319253,1321923,+,67
ChrIV_A_nidulans_FGSC_A4,AN7717,2466031,2467382,-,115
ChrIV_A_nidulans_FGSC_A4,AN7298,377138,378417,+,81
ChrIV_A_nidulans_FGSC_A4,AN7256,517453,518712,+,107
ChrIV_A_nidulans_FGSC_A4,AN7580,2018512,2020186,-,331
ChrIV_A_nidulans_FGSC_A4,AN12001,2407858,2408844,+,49
ChrIV_A_nidulans_FGSC_A4,AN7656,2281665,2283663,+,145
ChrIV_A_nidulans_FGSC_A4,AN11021,2768787,2769411,+,43
ChrIV_A_nidulans_FGSC_A4,AN7386,116221,117495,-,136
ChrIV_A_nidulans_FGSC_A4,AN7281,423980,424446,+,0
ChrIV_A_nidulans_FGSC_A4,AN11019,2552317,2554176,-,920
ChrIV_A_nidulans_FGSC_A4,AN7320,312972,314630,+,0
ChrIV_A_nidulans_FGSC_A4,AN7070,1129968,1131258,-,0
ChrIV_A_nidulans_FGSC_A4,AN7365,172343,173333,+,22
ChrIV_A_nidulans_FGSC_A4,AN7155,838295,838837,+,0
ChrIV_A_nidulans_FGSC_A4,AN10990,2299993,2301104,+,118
ChrIV_A_nidulans_FGSC_A4,AN7040,1224423,1225511,-,45
ChrIV_A_nidulans_FGSC_A4,AN7057,1176283,1177669,-,0
ChrIV_A_nidulans_FGSC_A4,AN7291,399332,400712,-,135
ChrIV_A_nidulans_FGSC_A4,AN7228,609804,612256,-,336
ChrIV_A_nidulans_FGSC_A4,AN7188,739329,742370,-,227
ChrIV_A_nidulans_FGSC_A4,AN10880,1237828,1239272,-,120
ChrIV_A_nidulans_FGSC_A4,AN7081,1093550,1095405,-,0
ChrIV_A_nidulans_FGSC_A4,AN7543,1894075,1895661,+,254
ChrIV_A_nidulans_FGSC_A4,AN7638,2222143,2223122,-,0
ChrIV_A_nidulans_FGSC_A4,AN7669,2326420,2328062,+,40
ChrIV_A_nidulans_FGSC_A4,AN7618,2155262,2157147,-,0
ChrIV_A_nidulans_FGSC_A4,AN7403,60743,61916,+,0
ChrIV_A_nidulans_FGSC_A4,AN7344,241188,242915,-,0
ChrIV_A_nidulans_FGSC_A4,AN10878,1381967,1383263,+,97
ChrIV_A_nidulans_FGSC_A4,AN6993,1370387,1372063,+,157
ChrIV_A_nidulans_FGSC_A4,AN6980,1406826,1410547,+,98
ChrIV_A_nidulans_FGSC_A4,AN7329,290413,291507,-,89
ChrIV_A_nidulans_FGSC_A4,AN7354,204599,205724,-,37
ChrIV_A_nidulans_FGSC_A4,AN7686,2376973,2380043,-,164
ChrIV_A_nidulans_FGSC_A4,AN7598,2091126,2092019,+,0
ChrIV_A_nidulans_FGSC_A4,AN7288,404586,406686,+,0
ChrIV_A_nidulans_FGSC_A4,AN7568,1973762,1976078,-,99
ChrIV_A_nidulans_FGSC_A4,AN7309,343092,345542,-,84
ChrIV_A_nidulans_FGSC_A4,AN7380,132317,134165,+,0
ChrIV_A_nidulans_FGSC_A4,AN7526,1835923,1837997,+,39
ChrIV_A_nidulans_FGSC_A4,AN7265,488556,489619,-,59
ChrIV_A_nidulans_FGSC_A4,AN7558,1951653,1953319,+,285
ChrIV_A_nidulans_FGSC_A4,AN7002,1350976,1353150,-,160
ChrIV_A_nidulans_FGSC_A4,AN10966,2121079,2122148,+,182
ChrIV_A_nidulans_FGSC_A4,AN7418,15947,18239,-,0
ChrIV_A_nidulans_FGSC_A4,AN7576,2004123,2009573,-,238
ChrIV_A_nidulans_FGSC_A4,AN7077,1107104,1108232,+,0
ChrIV_A_nidulans_FGSC_A4,AN7621,2165121,2166784,-,113
ChrIV_A_nidulans_FGSC_A4,AN7535,1868091,1869938,-,82
ChrIV_A_nidulans_FGSC_A4,AN7408,48412,50078,+,0
ChrIV_A_nidulans_FGSC_A4,AN7347,231807,233185,-,125
ChrIV_A_nidulans_FGSC_A4,AN7603,2108406,2109625,+,123
ChrIV_A_nidulans_FGSC_A4,AN7275,458668,460218,-,0
ChrIV_A_nidulans_FGSC_A4,AN7239,578382,579655,-,0
ChrIV_A_nidulans_FGSC_A4,AN7205,688796,690587,+,70
ChrIV_A_nidulans_FGSC_A4,AN10903,886352,888340,+,30
ChrIV_A_nidulans_FGSC_A4,AN7670,2330477,2331948,+,0
ChrIV_A_nidulans_FGSC_A4,AN7759,2618429,2620049,-,67
ChrIV_A_nidulans_FGSC_A4,AN7377,139887,141016,-,0
ChrIV_A_nidulans_FGSC_A4,AN7611,2139672,2140908,+,64
ChrIV_A_nidulans_FGSC_A4,AN7027,1266653,1268960,+,437
ChrIV_A_nidulans_FGSC_A4,AN10946,1791718,1794617,-,118
ChrIV_A_nidulans_FGSC_A4,AN7563,1961492,1965763,-,567
ChrIV_A_nidulans_FGSC_A4,AN7833,2812256,2812792,+,0
ChrIV_A_nidulans_FGSC_A4,AN7106,999336,1000565,+,0
ChrIV_A_nidulans_FGSC_A4,AN7087,1069342,1070163,-,0
ChrIV_A_nidulans_FGSC_A4,AN7009,1333792,1335580,+,97
ChrIV_A_nidulans_FGSC_A4,AN7167,803241,804872,-,0
ChrIV_A_nidulans_FGSC_A4,AN7173,778421,781579,-,356
ChrIV_A_nidulans_FGSC_A4,AN7677,2346520,2348419,-,90
ChrIV_A_nidulans_FGSC_A4,AN7752,2596605,2598226,-,169
ChrIV_A_nidulans_FGSC_A4,AN7441,1550296,1552510,-,187
ChrIV_A_nidulans_FGSC_A4,AN12148,814573,817206,+,0
ChrIV_A_nidulans_FGSC_A4,AN7117,963429,964988,-,0
ChrIV_A_nidulans_FGSC_A4,AN11012,2734472,2735971,+,0
ChrIV_A_nidulans_FGSC_A4,AN7035,1240402,1242417,+,292
ChrIV_A_nidulans_FGSC_A4,AN11757,2033462,2034429,-,37
ChrIV_A_nidulans_FGSC_A4,AN7709,2445284,2447733,-,102
ChrIV_A_nidulans_FGSC_A4,AN7131,904299,906159,+,0
ChrIV_A_nidulans_FGSC_A4,AN10875,1375401,1376827,+,0
ChrIV_A_nidulans_FGSC_A4,AN10931,162504,164512,+,0
ChrIV_A_nidulans_FGSC_A4,AN7102,1014575,1015760,+,258
ChrIV_A_nidulans_FGSC_A4,AN7395,92873,94207,+,0
ChrIV_A_nidulans_FGSC_A4,AN7379,134494,136745,+,0
ChrIV_A_nidulans_FGSC_A4,AN7654,2275317,2276911,-,358
ChrIV_A_nidulans_FGSC_A4,AN10988,2246065,2247901,-,91
ChrIV_A_nidulans_FGSC_A4,AN7673,2336652,2338151,-,75
ChrIV_A_nidulans_FGSC_A4,AN10955,1710921,1712167,-,29
ChrIV_A_nidulans_FGSC_A4,AN12330,2824215,2824902,+,100
ChrIV_A_nidulans_FGSC_A4,AN7331,287921,288464,+,0
ChrIV_A_nidulans_FGSC_A4,AN7484,1692514,1693778,+,103
ChrIV_A_nidulans_FGSC_A4,AN7710,2449139,2450461,+,13
ChrIV_A_nidulans_FGSC_A4,AN7417,20916,22063,-,0
ChrIV_A_nidulans_FGSC_A4,AN7273,471389,473287,+,395
ChrIV_A_nidulans_FGSC_A4,AN7474,1648181,1652147,-,0
ChrIV_A_nidulans_FGSC_A4,AN7119,955247,956887,+,0
ChrIV_A_nidulans_FGSC_A4,AN11002,2372193,2373313,-,0
ChrIV_A_nidulans_FGSC_A4,AN7783,2678290,2684045,+,297
ChrIV_A_nidulans_FGSC_A4,AN12083,2567049,2568655,+,0
ChrIV_A_nidulans_FGSC_A4,AN7826,2791290,2792610,+,0
ChrIV_A_nidulans_FGSC_A4,AN7066,1141923,1143753,+,0
ChrIV_A_nidulans_FGSC_A4,AN7801,2730505,2731585,+,0
ChrIV_A_nidulans_FGSC_A4,AN7317,320865,321880,-,0
ChrIV_A_nidulans_FGSC_A4,AN7513,1788350,1791310,+,516
ChrIV_A_nidulans_FGSC_A4,AN10952,2117509,2119814,+,11
ChrIV_A_nidulans_FGSC_A4,AN7443,1555373,1558504,+,597
ChrIV_A_nidulans_FGSC_A4,AN11005,2516830,2519554,-,186
ChrIV_A_nidulans_FGSC_A4,AN7092,1050380,1052795,-,73
ChrIV_A_nidulans_FGSC_A4,AN7847,2868832,2871581,-,0
ChrIV_A_nidulans_FGSC_A4,AN7428,1515476,1518337,-,234
ChrIV_A_nidulans_FGSC_A4,AN10981,2298161,2299823,+,38
ChrIV_A_nidulans_FGSC_A4,AN7233,592838,594073,-,75
ChrIV_A_nidulans_FGSC_A4,AN7738,2544873,2545707,-,55
ChrIV_A_nidulans_FGSC_A4,AN7015,1311088,1312927,-,115
ChrIV_A_nidulans_FGSC_A4,AN10975,2170386,2172049,+,124
ChrIV_A_nidulans_FGSC_A4,AN12063,1295773,1296869,-,0
ChrIV_A_nidulans_FGSC_A4,AN10962,2060017,2062794,+,177
ChrIV_A_nidulans_FGSC_A4,AN7769,2647407,2648191,-,0
ChrIV_A_nidulans_FGSC_A4,AN7430,1520425,1522560,-,30
ChrIV_A_nidulans_FGSC_A4,AN7584,2042541,2044265,-,0
ChrIV_A_nidulans_FGSC_A4,AN7338,261155,262506,-,249
ChrIV_A_nidulans_FGSC_A4,AN7720,2475360,2477189,+,82
ChrIV_A_nidulans_FGSC_A4,AN11023,2632320,2634155,-,4
ChrIV_A_nidulans_FGSC_A4,AN7254,520248,523398,+,274
ChrIV_A_nidulans_FGSC_A4,AN7166,806206,807461,-,112
ChrIV_A_nidulans_FGSC_A4,AN7300,368570,371891,-,32
ChrIV_A_nidulans_FGSC_A4,AN7745,2566301,2570184,-,430
ChrIV_A_nidulans_FGSC_A4,AN7799,2723930,2724697,-,0
ChrIV_A_nidulans_FGSC_A4,AN10906,674119,676344,+,54
ChrIV_A_nidulans_FGSC_A4,AN7384,120806,121574,-,0
ChrIV_A_nidulans_FGSC_A4,AN7221,637538,639488,+,0
ChrIV_A_nidulans_FGSC_A4,AN7726,2486368,2490728,-,0
ChrIV_A_nidulans_FGSC_A4,AN7258,513718,515038,-,61
ChrIV_A_nidulans_FGSC_A4,AN10887,1089070,1090767,-,33
ChrIV_A_nidulans_FGSC_A4,AN7157,834083,834767,-,0
ChrIV_A_nidulans_FGSC_A4,AN7248,544857,547816,+,27
ChrIV_A_nidulans_FGSC_A4,AN7270,480279,481844,-,17
ChrIV_A_nidulans_FGSC_A4,AN10894,924334,925478,+,0
ChrIV_A_nidulans_FGSC_A4,AN7504,1746927,1750527,+,48
ChrIV_A_nidulans_FGSC_A4,AN7439,1545960,1548345,-,87
ChrIV_A_nidulans_FGSC_A4,AN7215,660244,661059,+,0
ChrIV_A_nidulans_FGSC_A4,AN7667,2323079,2324874,+,0
ChrIV_A_nidulans_FGSC_A4,AN7437,1538876,1541469,-,96
ChrIV_A_nidulans_FGSC_A4,AN7764,2636556,2638422,+,85
ChrIV_A_nidulans_FGSC_A4,AN7551,1924439,1925576,+,66
ChrIV_A_nidulans_FGSC_A4,AN7601,2104467,2106202,-,89
ChrIV_A_nidulans_FGSC_A4,AN11550,645882,646257,-,0
ChrIV_A_nidulans_FGSC_A4,AN7314,329311,332743,+,32
ChrIV_A_nidulans_FGSC_A4,AN7185,747162,750113,+,604
ChrIV_A_nidulans_FGSC_A4,AN7375,142765,144809,-,76
ChrIV_A_nidulans_FGSC_A4,AN10896,1021101,1021931,-,67
ChrIV_A_nidulans_FGSC_A4,AN7805,2739867,2741207,+,9
ChrIV_A_nidulans_FGSC_A4,AN7524,1831219,1834546,+,208
ChrIV_A_nidulans_FGSC_A4,AN7268,484043,484824,-,0
ChrIV_A_nidulans_FGSC_A4,AN10924,337069,339129,-,66
ChrIV_A_nidulans_FGSC_A4,AN7478,1664176,1666752,+,1448
ChrIV_A_nidulans_FGSC_A4,AN10940,1514376,1516355,+,0
ChrIV_A_nidulans_FGSC_A4,AN7779,2670267,2672534,-,268
ChrIV_A_nidulans_FGSC_A4,AN7591,2067193,2069343,-,114
ChrIV_A_nidulans_FGSC_A4,AN7342,246844,253109,-,87
ChrIV_A_nidulans_FGSC_A4,AN7774,2658467,2659908,+,101
ChrIV_A_nidulans_FGSC_A4,AN10986,2429645,2431554,+,67
ChrIV_A_nidulans_FGSC_A4,AN7506,1754576,1760257,-,113
ChrIV_A_nidulans_FGSC_A4,AN7545,1899823,1903145,-,275
ChrIV_A_nidulans_FGSC_A4,AN7164,811514,814211,-,0
ChrIV_A_nidulans_FGSC_A4,AN7636,2209232,2210551,-,66
ChrIV_A_nidulans_FGSC_A4,AN7294,391622,393831,-,99
ChrIV_A_nidulans_FGSC_A4,AN10917,540958,544661,-,154
ChrIV_A_nidulans_FGSC_A4,AN7662,2306088,2308205,+,0
ChrIV_A_nidulans_FGSC_A4,AN7142,869734,871256,+,144
ChrIV_A_nidulans_FGSC_A4,AN7461,1611391,1612771,-,143
ChrIV_A_nidulans_FGSC_A4,AN6995,1366170,1367354,+,572
ChrIV_A_nidulans_FGSC_A4,AN7616,2151286,2153586,-,0
ChrIV_A_nidulans_FGSC_A4,AN7781,2674706,2675923,-,61
ChrIV_A_nidulans_FGSC_A4,AN7831,2806624,2807429,+,0
ChrIV_A_nidulans_FGSC_A4,AN11565,1724663,1725487,-,10
ChrIV_A_nidulans_FGSC_A4,AN7818,2770497,2772142,+,20
ChrIV_A_nidulans_FGSC_A4,AN7711,2451926,2453133,+,173
ChrIV_A_nidulans_FGSC_A4,AN7634,2205181,2207243,-,0
ChrIV_A_nidulans_FGSC_A4,AN7574,2001150,2001699,+,0
ChrIV_A_nidulans_FGSC_A4,AN7133,898899,900675,-,110
ChrIV_A_nidulans_FGSC_A4,AN7451,1580998,1585145,-,62
ChrIV_A_nidulans_FGSC_A4,AN7641,2230992,2233420,-,113
ChrIV_A_nidulans_FGSC_A4,AN7426,1510827,1512311,-,0
ChrIV_A_nidulans_FGSC_A4,AN11004,2469906,2471308,-,105
ChrIV_A_nidulans_FGSC_A4,AN11009,2634446,2636457,-,4
ChrIV_A_nidulans_FGSC_A4,AN7758,2617165,2618459,+,38
ChrIV_A_nidulans_FGSC_A4,AN9514,681104,682416,-,86
ChrIV_A_nidulans_FGSC_A4,AN12291,1076410,1077826,+,23
ChrIV_A_nidulans_FGSC_A4,AN7724,2483017,2484032,-,144
ChrIV_A_nidulans_FGSC_A4,AN7691,2391191,2392715,+,67
ChrIV_A_nidulans_FGSC_A4,AN10873,1380010,1381860,+,39
ChrIV_A_nidulans_FGSC_A4,AN7537,1872189,1875431,-,206
ChrIV_A_nidulans_FGSC_A4,AN7037,1230769,1232828,-,26
ChrIV_A_nidulans_FGSC_A4,AN7138,877348,880632,+,175
ChrIV_A_nidulans_FGSC_A4,AN12071,1211490,1212379,-,50
ChrIV_A_nidulans_FGSC_A4,AN11999,2374060,2375489,-,1030
ChrIV_A_nidulans_FGSC_A4,AN7025,1279243,1280958,-,148
ChrIV_A_nidulans_FGSC_A4,AN7104,1003925,1008091,-,33
ChrIV_A_nidulans_FGSC_A4,AN7561,1958059,1958811,-,97
ChrV_A_nidulans_FGSC_A4,AN5632,2148970,2149917,-,71
ChrV_A_nidulans_FGSC_A4,AN12311,2326942,2327289,-,0
ChrV_A_nidulans_FGSC_A4,AN11875,552792,553452,+,0
ChrV_A_nidulans_FGSC_A4,AN8509,727223,728785,+,0
ChrV_A_nidulans_FGSC_A4,AN11489,1957797,1958022,-,95
ChrV_A_nidulans_FGSC_A4,AN5509,2568494,2570005,-,0
ChrV_A_nidulans_FGSC_A4,AN10717,1715595,1716564,+,55
ChrV_A_nidulans_FGSC_A4,AN8488,657308,658465,+,0
ChrV_A_nidulans_FGSC_A4,AN5676,2002177,2004364,-,111
ChrV_A_nidulans_FGSC_A4,AN5105,1173084,1176143,+,373
ChrV_A_nidulans_FGSC_A4,AN5612,2216082,2218011,+,111
ChrV_A_nidulans_FGSC_A4,AN8433,468993,471591,+,821
ChrV_A_nidulans_FGSC_A4,AN5402,2925184,2926473,+,4
ChrV_A_nidulans_FGSC_A4,AN5711,1917802,1919208,-,42
ChrV_A_nidulans_FGSC_A4,AN12260,903855,904244,-,0
ChrV_A_nidulans_FGSC_A4,AN8445,505460,507317,-,35
ChrV_A_nidulans_FGSC_A4,AN5624,2177589,2182109,+,431
ChrV_A_nidulans_FGSC_A4,AN5304,3206786,3208672,-,0
ChrV_A_nidulans_FGSC_A4,AN5591,2302574,2304403,+,150
ChrV_A_nidulans_FGSC_A4,AN5607,2240368,2247057,+,270
ChrV_A_nidulans_FGSC_A4,AN5655,2075276,2077220,-,0
ChrV_A_nidulans_FGSC_A4,AN8525,757322,758934,+,0
ChrV_A_nidulans_FGSC_A4,AN5188,1435240,1436991,-,130
ChrV_A_nidulans_FGSC_A4,AN10636,1276156,1277565,-,0
ChrV_A_nidulans_FGSC_A4,AN11781,2195584,2196833,-,255
ChrV_A_nidulans_FGSC_A4,AN5485,2654222,2659605,-,504
ChrV_A_nidulans_FGSC_A4,AN5122,1219340,1220627,+,65
ChrV_A_nidulans_FGSC_A4,AN12297,2423648,2423987,-,0
ChrV_A_nidulans_FGSC_A4,AN5619,2194075,2196841,+,0
ChrV_A_nidulans_FGSC_A4,AN11468,1400651,1400935,+,0
ChrV_A_nidulans_FGSC_A4,AN11872,416584,417423,-,118
ChrV_A_nidulans_FGSC_A4,AN5726,1881812,1884192,+,0
ChrV_A_nidulans_FGSC_A4,AN8534,782954,785210,+,95
ChrV_A_nidulans_FGSC_A4,AN5535,2483444,2485850,+,0
ChrV_A_nidulans_FGSC_A4,AN5641,2119677,2122144,+,50
ChrV_A_nidulans_FGSC_A4,AN8568,895076,896350,+,334
ChrV_A_nidulans_FGSC_A4,AN5203,1475187,1476051,-,50
ChrV_A_nidulans_FGSC_A4,AN8472,596082,597246,-,0
ChrV_A_nidulans_FGSC_A4,AN5529,2496863,2499103,-,242
ChrV_A_nidulans_FGSC_A4,AN5762,1776808,1777630,+,70
ChrV_A_nidulans_FGSC_A4,AN11243,2264650,2266486,-,29
ChrV_A_nidulans_FGSC_A4,AN5155,1313883,1315853,-,137
ChrV_A_nidulans_FGSC_A4,AN5671,2017726,2021184,-,415
ChrV_A_nidulans_FGSC_A4,AN5686,1983645,1984804,+,94
ChrV_A_nidulans_FGSC_A4,AN5322,3151242,3151620,-,0
ChrV_A_nidulans_FGSC_A4,AN8500,693007,694335,-,192
ChrV_A_nidulans_FGSC_A4,AN5240,1593317,1594120,+,0
ChrV_A_nidulans_FGSC_A4,AN5595,2288086,2291722,+,328
ChrV_A_nidulans_FGSC_A4,AN5749,1813462,1814956,+,219
ChrV_A_nidulans_FGSC_A4,AN11471,1559018,1559407,+,0
ChrV_A_nidulans_FGSC_A4,AN5173,1392162,1393917,-,0
ChrV_A_nidulans_FGSC_A4,AN5784,1710593,1711660,-,76
ChrV_A_nidulans_FGSC_A4,AN5496,2610276,2612656,-,12
ChrV_A_nidulans_FGSC_A4,AN5563,2399156,2400724,+,60
ChrV_A_nidulans_FGSC_A4,AN5660,2054197,2056484,+,591
ChrV_A_nidulans_FGSC_A4,AN5742,1831567,1833369,+,67
ChrV_A_nidulans_FGSC_A4,AN5522,2524664,2525640,+,144
ChrV_A_nidulans_FGSC_A4,AN8370,268283,270713,+,0
ChrV_A_nidulans_FGSC_A4,AN8412,396316,408251,+,0
ChrV_A_nidulans_FGSC_A4,AN5207,1485068,1486322,-,110
ChrV_A_nidulans_FGSC_A4,AN5370,3019070,3021351,-,0
ChrV_A_nidulans_FGSC_A4,AN8424,445136,447261,-,0
ChrV_A_nidulans_FGSC_A4,AN5460,2740820,2743062,+,0
ChrV_A_nidulans_FGSC_A4,AN5681,1991186,1992629,+,126
ChrV_A_nidulans_FGSC_A4,AN5233,1577323,1579421,-,0
ChrV_A_nidulans_FGSC_A4,AN8366,243391,244914,+,88
ChrV_A_nidulans_FGSC_A4,AN8493,673633,676039,+,0
ChrV_A_nidulans_FGSC_A4,AN8356,211456,212669,-,0
ChrV_A_nidulans_FGSC_A4,AN11948,3260844,3263573,-,0
ChrV_A_nidulans_FGSC_A4,AN8572,904785,905997,-,0
ChrV_A_nidulans_FGSC_A4,AN5791,1695235,1696887,-,846
ChrV_A_nidulans_FGSC_A4,AN8313,93548,95775,-,0
ChrV_A_nidulans_FGSC_A4,AN8553,847196,849500,+,58
ChrV_A_nidulans_FGSC_A4,AN5451,2774885,2776614,+,126
ChrV_A_nidulans_FGSC_A4,AN8378,292550,293891,+,0
ChrV_A_nidulans_FGSC_A4,AN8489,658235,663469,-,374
ChrV_A_nidulans_FGSC_A4,AN8546,823338,825119,+,116
ChrV_A_nidulans_FGSC_A4,AN5369,3023276,3024920,-,0
ChrV_A_nidulans_FGSC_A4,AN10716,1711828,1712872,+,132
ChrV_A_nidulans_FGSC_A4,AN5662,2046801,2049536,-,79
ChrV_A_nidulans_FGSC_A4,AN5584,2320227,2321638,+,0
ChrV_A_nidulans_FGSC_A4,AN5268,3318927,3320203,+,0
ChrV_A_nidulans_FGSC_A4,AN5360,3044752,3046748,-,0
ChrV_A_nidulans_FGSC_A4,AN5287,3252106,3253176,+,0
ChrV_A_nidulans_FGSC_A4,AN5605,2251417,2252275,-,0
ChrV_A_nidulans_FGSC_A4,AN10696,2405682,2406739,-,107
ChrV_A_nidulans_FGSC_A4,AN5335,3113226,3116280,+,1554
ChrV_A_nidulans_FGSC_A4,AN5282,3274378,3276375,-,87
ChrV_A_nidulans_FGSC_A4,AN8391,338956,340965,+,0
ChrV_A_nidulans_FGSC_A4,AN12033,1420607,1421857,+,70
ChrV_A_nidulans_FGSC_A4,AN8457,547955,551571,-,0
ChrV_A_nidulans_FGSC_A4,AN5311,3186831,3188368,+,87
ChrV_A_nidulans_FGSC_A4,AN5398,2942227,2943357,+,0
ChrV_A_nidulans_FGSC_A4,AN5165,1352682,1355202,-,89
ChrV_A_nidulans_FGSC_A4,AN5528,2501520,2504386,+,128
ChrV_A_nidulans_FGSC_A4,AN5302,3212163,3215403,+,426
ChrV_A_nidulans_FGSC_A4,AN5467,2710850,2712466,+,117
ChrV_A_nidulans_FGSC_A4,AN8325,130878,132277,-,0
ChrV_A_nidulans_FGSC_A4,AN8548,829235,830812,+,19
ChrV_A_nidulans_FGSC_A4,AN11954,3198965,3201820,+,101
ChrV_A_nidulans_FGSC_A4,AN5324,3144320,3146101,+,46
ChrV_A_nidulans_FGSC_A4,AN5508,2571803,2573462,-,1
ChrV_A_nidulans_FGSC_A4,AN5135,1256739,1257779,-,0
ChrV_A_nidulans_FGSC_A4,AN10661,3107767,3110221,-,33
ChrV_A_nidulans_FGSC_A4,AN10641,1281049,1282050,+,40
ChrV_A_nidulans_FGSC_A4,AN5568,2381308,2384410,-,669
